Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
15,10,Male,Hispanic,1,<HS,Public,Rural,69.31278278999083,83.43979804983323,81.46044858562826,3.346802894594696,0.9210415328020458,1.1168019626650074,1,1,0,0,1,4,3
16,11,Male,Hispanic,3,Bachelors+,Public,Town,71.31595154954796,69.73659733338597,80.20652361656938,2.918936169979749,0.893620383342235,0.9868942375639532,1,0,0,1,0,2,1
15,10,Male,Black,2,HS,Public,Town,73.2227799881743,59.981595471060594,69.00179968317784,2.868835778628444,0.8979778083140185,1.399897314715525,1,0,0,0,1,5,1
14,9,Female,White,3,SomeCollege,Public,Rural,66.16637828426086,79.95981405301274,62.49807909623729,2.6328724978760567,0.8544822176828354,0.8683648421604381,1,1,0,0,0,4,2
14,9,Female,White,2,<HS,Public,Town,97.78899737731592,87.80474522561742,97.42899868392412,4.0,0.9776376972472264,1.2985636653988302,0,0,1,0,0,2,2
15,10,Male,White,3,SomeCollege,Private,Suburban,75.07712510761878,76.29751918484672,73.5817382387491,3.2154546390475827,0.8663408781558228,1.3181305449747118,1,0,0,0,0,3,3
16,11,Male,White,1,HS,Public,Suburban,79.61422512461064,65.57065888545033,79.19538952291477,2.884784989934645,0.8593475653642964,0.9166877273718244,0,0,0,1,1,1,3
14,9,Female,Black,3,SomeCollege,Private,City,73.00579677517466,83.61022149674112,75.27548314841903,2.457783541521941,0.8766941033811749,1.9056152614415045,1,1,0,1,0,2,1
18,12,Female,Asian,2,HS,Public,Suburban,85.46831987584386,81.79031557091633,85.13769082272803,3.926917270038797,0.947842768622322,1.2875402813800594,1,0,1,1,1,2,2
16,11,Male,White,2,HS,Public,City,73.16974003630806,68.7749662794038,75.45857722788801,2.2761689117963666,0.8842016892690747,1.2295726886868863,1,1,0,0,0,2,1
18,12,Male,Hispanic,4,Bachelors+,Public,Rural,80.66190824126572,75.11708429006818,72.26591724410977,3.0645680614814004,0.8759513938165452,1.341809747738856,1,1,0,0,0,2,4
17,12,Female,White,3,SomeCollege,Public,Suburban,79.35387977323583,74.62570103562433,68.1914502134209,2.4539729228896268,0.9252988618980192,1.6429852908391116,1,1,0,1,0,2,2
17,12,Male,White,1,SomeCollege,Public,Rural,75.78100314641352,65.85308605195517,74.40643350556572,2.62432323517983,0.8754735338934572,1.1242361237763985,0,0,0,1,1,1,2
16,11,Female,White,4,Bachelors+,Public,City,66.26295211232342,76.59492248003426,76.16962628994605,2.8980113838178907,0.9267672448151704,1.182230338248328,1,0,0,0,0,2,3
17,12,Female,Black,2,HS,Public,Town,89.21516011348875,81.5646131962014,83.54883020888056,3.741731864174545,0.9540707191415192,1.0215048322257232,0,1,0,0,0,3,2
17,12,Female,White,3,SomeCollege,Public,Suburban,93.34244040913836,83.02949732620226,89.51067316060194,3.4022475957613474,0.9822366914587805,1.1065873692339363,1,1,0,0,0,2,4
16,11,Female,White,3,HS,Public,Rural,88.8528502732394,84.27633718871324,84.2725196953467,3.3517933970345912,0.9247311703841264,1.175403075525793,1,1,0,0,0,5,4
15,10,Female,Black,1,HS,Public,Suburban,70.30011943181016,75.950219925851,72.79845244460247,2.646069928330681,0.8836966167579107,0.9787643184506716,0,0,0,0,0,5,1
15,10,Male,White,4,SomeCollege,Public,Suburban,61.13914551752504,47.54577997498559,64.87449555054984,2.016536469372108,0.8178163260556288,0.0826732809301512,1,0,0,0,0,2,3
16,11,Female,White,4,SomeCollege,Public,City,77.16694485738071,77.65304352607407,68.41128794398277,3.056796088503391,0.9155992044716018,0.4353240421762081,1,1,0,1,0,2,1
17,12,Male,Hispanic,1,<HS,Public,City,54.39862657871507,59.66248562033982,62.39278462116579,2.284490580343043,0.8355611472041944,0.357097188048171,1,1,1,0,0,5,2
14,9,Female,Hispanic,1,SomeCollege,Public,Suburban,69.39216828910239,69.25404669847076,62.744891640089335,2.4268030916760464,0.8881449828979,0.8952887458861835,1,0,1,0,0,3,2
15,10,Female,Hispanic,4,SomeCollege,Public,City,73.54632670337175,76.10500235280097,78.54663966278531,2.807054794442048,0.9228714143595406,0.9334237189952536,1,0,0,0,0,4,3
15,10,Female,Other,3,Bachelors+,Public,City,90.61000120641458,90.84528863280684,99.8782174111966,3.810302166700071,0.9495227737521488,1.0251202929797971,1,0,1,1,0,3,2
18,12,Female,White,1,<HS,Public,Suburban,70.72310081119875,83.16109080570186,79.72003541791467,3.691281934119857,0.8885514849792714,0.912871197362094,1,0,0,0,1,2,2
15,10,Male,Hispanic,1,SomeCollege,Public,Town,74.1060931014224,77.02025463518733,65.56377285376557,3.3544984436776986,0.8919296043524403,1.3853870962670416,1,1,0,1,0,4,1
16,11,Male,White,2,SomeCollege,Public,Suburban,80.3683639060402,89.09462860397943,76.81023649250807,2.929147961270241,0.946400722288945,1.7511690289647608,0,1,0,1,1,3,4
18,12,Male,Black,1,<HS,Public,City,64.74636121495604,70.27606989257089,65.40979960239638,2.5040723674293166,0.8453299280183407,1.1061902787007063,1,0,0,0,0,5,1
15,10,Male,White,3,SomeCollege,Private,City,53.86188645619816,43.51517259439914,65.11719002336054,2.1455485948896285,0.7867681742537352,0.741504613126861,1,1,0,0,0,2,1
16,11,Male,Black,1,HS,Public,City,59.09693705906963,68.42824136615178,63.6034835393972,2.5988641900560165,0.8313789468362826,0.5345221939853071,1,1,0,0,0,4,3
16,11,Female,Black,4,SomeCollege,Public,Rural,67.16034254790229,65.28485640560096,60.36095540445112,2.4782294562384046,0.8386376511834512,1.0324362385170809,1,1,1,0,0,2,3
15,10,Female,Black,1,<HS,Public,City,62.95055844027635,70.12677541876951,63.99586888395157,2.2054280926802283,0.8515450739093141,0.7253123992394515,1,0,0,0,0,3,1
14,9,Female,Hispanic,4,SomeCollege,Public,Town,77.66019081285553,77.17608534559106,79.95830575943009,2.730914886344386,0.9392925682794976,0.8947862163969262,1,1,0,0,0,3,3
14,9,Female,White,4,Bachelors+,Private,Suburban,86.05429263409145,73.86299593501133,85.39814213307342,3.186090051229164,0.9356103287965244,0.5162893340340072,1,0,0,1,0,4,2
15,10,Female,Asian,4,<HS,Public,City,67.35798063924472,74.04607233007577,72.20835174757177,2.8645225368286447,0.9008514559194104,0.876889996599616,1,1,0,1,0,4,2
16,11,Female,Black,1,SomeCollege,Public,Town,78.2786631480979,74.07042058631848,87.93239642269415,2.5644939543030465,0.9180518004887446,1.1025138888150152,1,1,0,1,0,2,1
14,9,Female,Two-or-more,2,HS,Public,Suburban,73.44775699344777,79.04722143078625,82.29393709388195,3.4148631388658592,0.957869971759992,1.1959194228629937,1,1,0,0,0,4,1
16,11,Male,Black,3,<HS,Public,Town,77.79666828929659,83.96474417870361,85.36382999851604,3.125930109686309,0.9171951251711926,1.0653599076991136,1,0,0,0,0,3,1
14,9,Female,White,1,HS,Public,Rural,70.77653781996173,71.12330015750554,54.9581205925232,2.305149717882468,0.8651700716884584,0.953863589585586,0,1,0,0,0,2,1
14,9,Male,Asian,3,<HS,Public,Rural,80.49815452323895,76.28706695660779,74.91953872643343,3.1879461983217947,0.912722957960366,0.5958174369651617,1,1,0,0,0,2,2
14,9,Male,Two-or-more,1,<HS,Private,City,67.3502632160247,72.67506688973275,66.8785649003678,2.15164726907175,0.9069188871167314,1.1840233180691355,1,1,0,0,0,2,3
15,10,Female,Hispanic,4,SomeCollege,Public,Suburban,65.29237398063864,78.08757940672655,80.64621814025493,2.83868225904092,0.899512882277987,0.9422311701545416,1,1,0,1,0,1,1
16,11,Female,Asian,3,SomeCollege,Public,Rural,77.24061346430534,72.87260731575078,70.2742814752695,2.223347606118816,0.8950328666736677,0.2949451036153633,1,0,0,0,0,2,2
15,10,Male,Hispanic,1,<HS,Public,City,67.41720775122691,63.42188463490002,75.62363999166541,2.8932706083953144,0.8469046087687836,0.6262856987304273,1,0,0,0,0,3,3
14,9,Female,White,2,SomeCollege,Public,Rural,52.6793259574151,72.18251340340956,60.7885768165869,2.39476528600538,0.8413404150252112,1.109700642863122,1,0,0,0,0,2,1
14,9,Male,White,3,Bachelors+,Public,City,73.26529836963901,66.35649424938156,64.40629498024441,2.7572897504270224,0.8678809994070792,1.2517536488764158,1,0,0,1,0,5,3
17,12,Male,White,2,SomeCollege,Public,City,81.5493347003574,84.04079731826631,75.37551815351303,3.836067274367436,0.9552184397733918,1.1902903858061618,1,0,0,1,1,3,3
14,9,Female,Hispanic,2,SomeCollege,Public,Town,81.55906191415137,94.6249871519904,74.30604092095172,3.196996691468464,0.9235682662105148,0.743120650664282,1,0,0,1,0,3,4
17,12,Female,Hispanic,1,<HS,Public,Suburban,69.01297106333554,70.02933686352777,75.41208052586991,2.668664712328723,0.8666885460501471,0.8039462897707489,1,1,0,0,0,4,2
15,10,Female,Hispanic,1,<HS,Public,City,86.6896571698941,79.70067346280376,77.3310507358694,3.4736816678492604,0.9130445686814722,1.2360583192244392,1,1,0,1,0,3,3
14,9,Male,Hispanic,3,<HS,Public,City,77.71471200404446,81.30048426695414,78.36212244499528,3.214147700932449,0.9153491147729864,1.1335096970892378,1,1,0,0,0,3,2
18,12,Female,White,1,SomeCollege,Private,Rural,64.71162587420261,64.499359551613,63.72997061614134,2.3395364054629053,0.8074461504957964,0.9443023330552924,0,0,0,1,1,3,3
17,12,Male,Hispanic,3,SomeCollege,Public,Town,78.9676840383408,69.20961979129987,76.73325448339472,3.1769760246686736,0.8911093214845116,1.4226565405695568,1,0,0,0,0,2,2
16,11,Male,Two-or-more,2,<HS,Public,City,74.27107429791064,77.1956550937774,77.83815249490297,3.138975318110268,0.9354518969984872,1.638891077975265,1,1,0,0,0,3,3
18,12,Female,Hispanic,4,Bachelors+,Public,Rural,73.25721140999771,76.81976751559336,78.2845527233679,3.07492996133947,0.9112869617290806,0.734450732918521,1,1,0,1,0,2,3
18,12,Male,Hispanic,3,SomeCollege,Public,City,89.43016171932722,91.61610004408968,89.49465454277367,3.626419104142454,0.9918391517619466,1.4351603943489524,1,1,0,0,0,3,2
14,9,Female,Hispanic,4,SomeCollege,Public,Rural,65.31686178705658,74.87420034537482,68.39913851820054,3.0601803600817608,0.848578516693945,1.2652543833275396,1,1,0,0,0,3,1
18,12,Female,White,3,SomeCollege,Public,Rural,81.3599588562472,89.39307449109806,89.80722534410101,3.816019834792416,0.9417306436059864,1.0128243488464026,1,1,0,0,0,4,2
15,10,Female,Black,1,HS,Public,City,79.45442063740997,76.96312484108495,78.53487155287237,3.471401924138897,0.9210485505558126,0.991808981951809,0,1,0,0,0,2,2
17,12,Male,White,2,<HS,Public,City,80.17708556566427,76.83078958330444,75.73942306386598,3.291917608053608,0.9085663091945236,0.6301631039245515,1,0,0,1,0,2,1
15,10,Female,Hispanic,1,HS,Public,City,72.74848202407303,75.3900911552891,82.50770130666221,3.6005892208809214,0.9239903326632476,0.8305368644423673,1,1,0,0,0,4,1
15,10,Male,Hispanic,1,SomeCollege,Public,Suburban,77.19068666843454,84.28563193389829,81.50163939603557,3.524046350599679,0.9080008706087612,1.1330457204157862,1,0,0,1,0,2,2
16,11,Female,Two-or-more,3,SomeCollege,Public,Town,72.66349927807276,79.59949563778781,84.48927117138959,2.812996621013496,0.9410167761105036,0.9127473012964944,1,1,0,1,0,2,3
18,12,Female,Hispanic,1,SomeCollege,Public,City,72.82169203198792,74.84652086659868,62.08480010542034,2.211164574057487,0.868678270391756,0.8754550089063872,1,1,0,1,0,5,1
16,11,Male,White,1,<HS,Public,Town,81.48009435098632,69.41611270862849,74.19362028680231,3.0736086157577907,0.8632782454182926,0.742589627081345,1,1,0,0,0,3,1
17,12,Female,White,1,HS,Private,Suburban,79.68412882624948,69.32910236582576,77.15922594590545,3.639398839218695,0.9192317960011438,0.936143448529434,1,0,0,0,0,4,4
17,12,Female,White,2,HS,Public,Rural,72.51447038446945,68.795755226555,79.48488205830115,3.2746809000264383,0.8693925134586338,1.2266204812598902,1,1,0,0,0,1,4
17,12,Female,White,1,<HS,Public,Town,57.23032459278945,65.11993196158782,72.12800805483886,2.409607466673142,0.8706217200354205,0.7367224428046363,1,0,0,0,1,4,1
15,10,Female,Hispanic,1,HS,Public,City,74.56911089465673,80.17109079855348,84.54288960120707,3.19269551682784,0.9600197058995286,0.4543286680455005,1,0,0,0,0,4,2
15,10,Male,White,4,Bachelors+,Public,Suburban,84.24512451873919,74.18402128268308,73.92335319223571,3.0729567530272703,0.942939114955622,1.1148375966371926,1,1,0,0,1,3,3
17,12,Male,White,3,SomeCollege,Private,City,86.02426464733377,81.94187608149399,76.89655370478896,3.5505838995329606,0.9434961506895988,0.783532904025442,1,1,1,1,0,2,1
14,9,Male,Hispanic,1,HS,Public,Suburban,78.69364048242954,77.26134271912991,64.35882676664778,3.0002241863686416,0.9111153974445928,0.8215559235864234,1,1,0,1,0,2,2
18,12,Male,White,2,HS,Public,Suburban,82.26623524355465,76.47421468925278,63.97838892181325,2.785617028459557,0.9043186699770648,1.1928742807208523,0,0,0,0,1,3,3
18,12,Female,White,3,HS,Public,Rural,85.69230789549046,78.26449807284219,77.83866713401602,3.281065449684016,0.9469332380966934,1.216666312272351,1,0,0,0,0,1,2
17,12,Female,Black,1,HS,Public,Suburban,90.6870547240027,89.53252098189316,82.33104757640798,3.817029344900136,0.9602717220770112,1.3036669304666897,0,0,0,0,0,2,3
16,11,Male,Hispanic,1,HS,Public,Rural,97.41515872015692,91.30450782180844,95.0532994008724,3.461256268633436,0.9833515499632044,1.7349394604814097,1,0,0,0,0,2,3
15,10,Male,White,3,HS,Public,Suburban,74.66327805004882,82.70700612947881,77.22225690390987,3.161345723598567,0.928694561516164,1.3240037090433352,1,1,1,1,0,5,2
16,11,Female,White,4,<HS,Public,Suburban,68.68701559888096,80.62315868120103,66.90734254015749,3.550134423034989,0.9071914658246446,0.9408353107861444,1,0,0,0,1,3,2
16,11,Male,White,3,Bachelors+,Public,Suburban,75.2800430086585,78.69365278795611,83.6983647872813,3.5302284026437203,0.9366555962459666,0.5702780293054537,1,1,0,1,0,4,1
16,11,Female,White,3,SomeCollege,Public,Suburban,60.920374981478304,77.30141559232808,58.4877261352095,2.853693959424296,0.843750556654867,1.0732194467484386,1,0,0,1,0,5,2
15,10,Male,White,2,<HS,Public,Town,80.10781474948547,96.759301730151,85.45463683098981,3.8633780361705816,0.9914506824122696,0.9900836201400728,1,0,0,0,0,3,2
14,9,Female,Hispanic,4,Bachelors+,Public,City,79.06081905355411,87.30106189383801,74.7175853825344,3.209578915480597,0.9247596128533953,1.1397452611294927,1,1,0,1,1,4,1
18,12,Female,Hispanic,3,SomeCollege,Public,Suburban,58.4951506090618,54.06061721641771,62.9904979990715,1.826971664382715,0.825620623087741,0.4556184355212513,1,0,0,1,0,3,2
16,11,Male,Hispanic,1,<HS,Public,Suburban,62.28112694073806,72.9585129343986,68.99974420162759,2.1353699064978984,0.8633325809669116,0.6908450510829776,0,1,0,0,0,4,2
17,12,Male,White,3,<HS,Public,Suburban,69.52707484003307,68.92602412367948,74.57586006821035,2.887551145696181,0.8717977800668293,0.8314880442831121,1,0,0,0,0,3,3
17,12,Female,White,3,SomeCollege,Public,City,82.33147876411685,87.85911733045609,88.83932524398234,3.3280889260333515,0.9549492084427954,1.1772732421772714,1,1,0,1,0,4,4
15,10,Female,White,2,<HS,Public,City,76.75269351237387,79.42420516399318,86.92562817143701,3.113298516049261,0.9391431158572244,1.8099332200097764,1,1,0,0,1,2,2
18,12,Male,Black,3,SomeCollege,Public,Suburban,80.58294506016358,75.18328061487453,89.07376731895694,2.8836344881157374,0.908169782836638,0.9418522988770264,1,1,0,1,1,3,1
14,9,Male,White,3,HS,Public,Suburban,65.522664505954,65.35769877679841,70.999393820956,2.6478262634222096,0.8494015334897758,0.6225804371718463,1,0,0,1,0,2,3
16,11,Male,Hispanic,3,Bachelors+,Public,City,65.39355339602541,77.03090191772822,66.45167605480393,3.1273665442478453,0.8934605994384806,0.9590597975525744,1,0,0,1,0,5,3
15,10,Male,White,4,SomeCollege,Public,Suburban,72.25243078198066,52.869049318437085,69.5561085985305,2.3701425149112465,0.8582693868051084,0.8042697543936029,1,0,0,0,0,2,1
14,9,Female,White,1,SomeCollege,Public,Suburban,56.469239386829145,61.00737351068243,55.3395949669383,2.3815947018274475,0.7759914527045016,0.4521693223410109,1,0,0,0,1,1,3
15,10,Female,Hispanic,1,SomeCollege,Public,Suburban,87.97456725519268,87.22395627652504,82.22583794725037,3.88980032253603,1.0,0.7847223664185479,1,1,0,0,0,2,2
17,12,Female,White,3,SomeCollege,Public,Suburban,83.69301893465791,80.7106271212376,76.16676548804394,3.499332733215297,0.915392315296507,1.031840656049466,1,0,1,0,1,3,4
16,11,Female,Black,4,SomeCollege,Private,City,79.05900027274753,86.22042391809454,79.00569418433783,3.319220455355348,0.9730189298187364,1.1117235678563868,1,1,1,0,0,3,1
14,9,Male,Hispanic,1,HS,Public,Suburban,81.43507992740086,89.95320413423798,90.3550596184451,3.896785563480977,0.9670677677623504,1.177404315666554,1,0,0,0,0,2,2
15,10,Male,White,1,<HS,Public,Rural,65.25226995358668,55.94691650216113,59.74311401161619,2.7634749997173604,0.831393660710345,0.7295789161966989,0,1,0,1,0,3,3
14,9,Male,Black,4,<HS,Private,Suburban,65.75078456801174,64.97219159468946,67.9035504178012,2.636020748216353,0.852478172902267,0.6093551608187255,1,0,0,0,0,4,3
16,11,Female,Hispanic,4,Bachelors+,Public,City,56.37027249151991,68.42411969035658,66.35638954445088,2.2339332960211644,0.8567369789813278,0.7869928366678755,1,0,0,0,0,1,2
17,12,Male,White,2,SomeCollege,Public,Suburban,75.08432955985283,75.7714963599268,82.79824228875533,3.316357777763153,0.9231176187928596,1.4077074007960182,0,1,0,0,0,2,2
17,12,Male,Hispanic,3,HS,Public,Town,94.28735994619156,91.35692162228376,92.46175512760868,3.408931836330196,0.9906124145563576,1.7650933557938544,1,1,0,0,0,3,2
15,10,Male,Hispanic,2,<HS,Private,Rural,63.99626920776024,71.70556471444227,72.92632334065006,2.32527827870742,0.8664127027179259,0.6851697216575923,1,1,0,1,0,4,3
16,11,Male,White,1,<HS,Public,Town,70.47071513783426,66.88647526187869,64.78876658566003,2.083755224473368,0.8840849216839014,0.5687583393515767,1,1,0,1,0,4,2
16,11,Female,White,2,HS,Public,Suburban,68.1908662884586,77.66497748912607,83.20539267197925,3.296141657042144,0.8966238456512124,1.1871013105798045,1,1,0,0,0,5,1
15,10,Male,White,3,HS,Private,City,86.83370531737818,81.74932217371065,79.58323460167074,2.7571369755305657,0.945997114996014,1.1360018595919394,1,1,0,0,0,2,3
15,10,Male,White,4,SomeCollege,Public,Rural,67.32807014500723,75.10442404537277,73.87267636143328,3.45107649886766,0.8852339144851412,1.0746930504879737,1,0,0,1,0,3,3
17,12,Male,Two-or-more,3,HS,Private,Rural,72.02080944979022,67.65452476604786,75.22215687754945,2.85571261210063,0.888212097309845,1.4498337971470752,1,0,0,0,0,3,1
17,12,Male,White,4,Bachelors+,Public,Rural,64.41765867595886,67.77257886638401,75.73147823449636,2.768381798819978,0.8746120273024602,0.7696876439315701,1,1,1,1,0,4,2
17,12,Male,White,1,HS,Public,City,66.30592294740163,66.52788530594069,75.34246396244696,2.9602063506701697,0.8927614881184563,0.7821773910444637,1,0,0,0,1,3,1
18,12,Male,Hispanic,1,<HS,Public,City,70.02574721310333,62.969351971850806,75.70554941460168,3.202502348041156,0.8450667426219591,0.8270618722369372,1,1,0,0,1,3,2
18,12,Male,White,1,HS,Public,Suburban,77.68131580064288,70.61477842438937,70.08997005814251,2.9729523762543684,0.8695651025917748,0.936224788671746,1,1,0,1,1,2,2
16,11,Male,White,4,SomeCollege,Private,Rural,57.08181655531243,49.127328991349856,61.18119627466714,2.727338354280905,0.7818695831544814,0.5227081603525069,1,0,0,1,0,4,2
18,12,Male,White,1,<HS,Public,City,81.99396665981041,84.70522220483262,82.84984272886868,3.04400157192727,0.9637363985513264,1.1239366140234597,0,1,0,0,1,2,1
18,12,Female,Hispanic,2,HS,Public,City,73.54734689635455,90.79122936401528,77.06202837862202,3.390051102625117,0.9534793271881796,0.7611038918706661,0,1,0,1,0,3,3
18,12,Male,Black,3,SomeCollege,Public,City,81.58021910075269,79.9556211220814,78.45165623597514,3.152498547226064,0.9047320164433504,0.9499571456575632,1,0,0,1,1,3,2
18,12,Female,Asian,4,Bachelors+,Public,City,49.56175468750899,47.28457651063528,44.99423455447687,2.12494430705275,0.7693411239095662,0.5393093828035771,1,1,0,1,1,5,1
15,10,Male,Hispanic,3,SomeCollege,Private,Suburban,93.69328912963329,96.98946093536318,82.61506161511997,3.230240755904586,0.9426957406245592,1.5596492915523137,1,1,0,1,1,2,3
